room_name,meter_id
东9舍-218,0311.001328.1
东9舍-219,0311.001329.1
东9舍-220,0311.001330.1
东9舍-221,0311.001331.1
东9舍-222,0311.001332.1
东9舍-223,0311.001333.1
东9舍-224,0311.001334.1
东9舍-225,0311.001335.1
东9舍-226,0311.001336.1
东9舍-227,0311.001337.1
东9舍-228,0311.001338.1
东9舍-229,0311.001339.1
东9舍-230,0311.001340.1
东9舍-231,0311.001341.1
东9舍-232,0311.001342.1
东9舍-233,0311.001343.1
东9舍-234,0311.001344.1
东9舍-235,0311.001345.1
东9舍-236,0311.001346.1
东9舍-237,0311.001347.1
东9舍-301,0311.001348.1
东9舍-302,0311.001349.1
东9舍-303,0311.001350.1
东9舍-304,0311.001351.1
东9舍-305,0311.001352.1
东9舍-306,0311.001353.1
东9舍-307,0311.001354.1
东9舍-308,0311.001355.1
东9舍-309,0311.001356.1
东9舍-310,0311.001357.1
东9舍-311,0311.001358.1
东9舍-312,0311.001359.1
东9舍-313,0311.001360.1
东9舍-314,0311.001361.1
东9舍-315,0311.001362.1
东9舍-316,0311.001363.1
东9舍-317,0311.001364.1
东9舍-318,0311.001365.1
东9舍-319,0311.001366.1
东9舍-320,0311.001367.1
东9舍-321,0311.001368.1
东9舍-322,0311.001369.1
东9舍-323,0311.001370.1
东9舍-324,0311.001371.1
东9舍-325,0311.001372.1
东9舍-326,0311.001373.1
东9舍-327,0311.001374.1
东9舍-328,0311.001375.1
东9舍-329,0311.001376.1
东9舍-330,0311.001377.1
东9舍-331,0311.001378.1
东9舍-332,0311.001379.1
东9舍-333,0311.001380.1
东9舍-334,0311.001381.1
东9舍-335,0311.001382.1
东9舍-336,0311.001383.1
东9舍-337,0311.001384.1
东9舍-401,0311.001385.1
东9舍-402,0311.001386.1
东9舍-403,0311.001387.1
东9舍-404,0311.001388.1
东9舍-405,0311.001389.1
东9舍-406,0311.001390.1
东9舍-407,0311.001391.1
东9舍-408,0311.001392.1
东9舍-409,0311.001393.1
东9舍-410,0311.001394.1
东9舍-411,0311.001395.1
东9舍-412,0311.001396.1
东9舍-413,0311.001397.1
东9舍-414,0311.001398.1
东9舍-415,0311.001399.1
东9舍-416,0311.001400.1
东9舍-417,0311.001401.1
东9舍-418,0311.001402.1
东9舍-419,0311.001403.1
东9舍-420,0311.001404.1
东9舍-421,0311.001405.1
东9舍-422,0311.001406.1
东9舍-423,0311.001407.1
东9舍-424,0311.001408.1
东9舍-425,0311.001409.1
东9舍-426,0311.001410.1
东9舍-427,0311.001411.1
东9舍-428,0311.001412.1
东9舍-429,0311.001413.1
东9舍-430,0311.001414.1
东9舍-431,0311.001415.1
东9舍-432,0311.001416.1
东9舍-433,0311.001417.1
东9舍-434,0311.001418.1
东9舍-435,0311.001419.1
东9舍-436,0311.001420.1
东9舍-437,0311.001421.1
东9舍-501,0311.001422.1
东9舍-502,0311.001423.1
东9舍-503,0311.001424.1
东9舍-504,0311.001425.1
东9舍-505,0311.001426.1
东9舍-506,0311.001427.1
东9舍-507,0311.001428.1
东9舍-508,0311.001429.1
东9舍-509,0311.001430.1
东9舍-510,0311.001431.1
东9舍-511,0311.001432.1
东9舍-512,0311.001433.1
东9舍-513,0311.001434.1
东9舍-514,0311.001435.1
东9舍-515,0311.001436.1
东9舍-516,0311.001437.1
东9舍-517,0311.001438.1
东9舍-518,0311.001439.1
东9舍-519,0311.001440.1
东9舍-520,0311.001441.1
东9舍-521,0311.001442.1
东9舍-522,0311.001443.1
东9舍-523,0311.001444.1
东9舍-524,0311.001445.1
东9舍-525,0311.001446.1
东9舍-526,0311.001447.1
东9舍-527,0311.001448.1
东9舍-528,0311.001449.1
东9舍-529,0311.001450.1
东9舍-530,0311.001451.1
东9舍-531,0311.001452.1
东9舍-532,0311.001453.1
东9舍-533,0311.001454.1
东9舍-534,0311.001455.1
东9舍-535,0311.001456.1
东9舍-536,0311.001457.1
东9舍-537,0311.001458.1
东9舍-538,0311.001459.1
东9舍-539,0311.001460.1
东9舍-540,0311.001461.1
东9舍-541,0311.001462.1
东9舍-542,0311.001463.1
东9舍-543,0311.001464.1
东9舍-544,0311.001465.1
东10舍-101,0311.000001.1
东10舍-102,0311.000002.1
东10舍-103,0311.000003.1
东10舍-104,0311.000004.1
东10舍-105,0311.000005.1
东10舍-106,0311.000006.1
东10舍-107,0311.000007.1
东10舍-108,0311.000008.1
东10舍-109,0311.000009.1
东10舍-110,0311.000010.1
东10舍-111,0311.000011.1
东10舍-112,0311.000012.1
东10舍-113,0311.000013.1
东10舍-114,0311.000014.1
东10舍-115,0311.000015.1
东10舍-116,0311.000016.1
东10舍-117,0311.000017.1
东10舍-118,0311.000018.1
东10舍-119,0311.000019.1
东10舍-120,0311.000020.1
东10舍-121,0311.000021.1
东10舍-122,0311.000022.1
东10舍-123,0311.000023.1
东10舍-124,0311.000024.1
东10舍-配电房,0311.000025.1
东10舍-小卖部,0311.000026.1
东10舍-值班室,0311.000027.1
东10舍-201,0311.000028.1
东10舍-202,0311.000029.1
东10舍-203,0311.000030.1
东10舍-204,0311.000031.1
东10舍-205,0311.000032.1
东10舍-206,0311.000033.1
东10舍-207,0311.000034.1
东10舍-208,0311.000035.1
东10舍-209,0311.000036.1
东10舍-210,0311.000037.1
东10舍-211,0311.000038.1
东10舍-212,0311.000039.1
东10舍-213,0311.000040.1
东10舍-214,0311.000041.1
东10舍-215,0311.000042.1
东10舍-216,0311.000043.1
东10舍-217,0311.000044.1
东10舍-218,0311.000045.1
东10舍-219,0311.000046.1
东10舍-220,0311.000047.1
东10舍-221,0311.000048.1
东10舍-222,0311.000049.1
东10舍-223,0311.000050.1
东10舍-224,0311.000051.1
东10舍-301,0311.000052.1
东10舍-302,0311.000053.1
东10舍-303,0311.000054.1
东10舍-304,0311.000055.1
东10舍-305,0311.000056.1
东10舍-306,0311.000057.1
东10舍-307,0311.000058.1
东10舍-308,0311.000059.1
东10舍-309,0311.000060.1
东10舍-310,0311.000061.1
东10舍-311,0311.000062.1
东10舍-312,0311.000063.1
东10舍-313,0311.000064.1
东10舍-314,0311.000065.1
东10舍-315,0311.000066.1
东10舍-316,0311.000067.1
东10舍-317,0311.000068.1
东10舍-318,0311.000069.1
东10舍-319,0311.000070.1
东10舍-320,0311.000071.1
东10舍-321,0311.000072.1
东10舍-322,0311.000073.1
东10舍-323,0311.000074.1
东10舍-324,0311.000075.1
东10舍-325,0311.000076.1
东10舍-326,0311.000077.1
东10舍-327,0311.000078.1
东10舍-401,0311.000079.1
东10舍-402,0311.000080.1
东10舍-403,0311.000081.1
东10舍-404,0311.000082.1
东10舍-405,0311.000083.1
东10舍-406,0311.000084.1
东10舍-407,0311.000085.1
东10舍-408,0311.000086.1
东10舍-409,0311.000087.1
东10舍-410,0311.000088.1
东10舍-411,0311.000089.1
东10舍-412,0311.000090.1
东10舍-413,0311.000091.1
东10舍-414,0311.000092.1
东10舍-415,0311.000093.1
东10舍-416,0311.000094.1
东10舍-417,0311.000095.1
东10舍-418,0311.000096.1
东10舍-419,0311.000097.1
东10舍-420,0311.000098.1
东10舍-421,0311.000099.1
东10舍-422,0311.000100.1
东10舍-423,0311.000101.1
东10舍-424,0311.000102.1
东10舍-425,0311.000103.1
东10舍-426,0311.000104.1
东10舍-427,0311.000105.1
东10舍-501,0311.000106.1
东10舍-502,0311.000107.1
东10舍-503,0311.000108.1
东10舍-504,0311.000109.1
东10舍-505,0311.000110.1
东10舍-506,0311.000111.1
东10舍-507,0311.000112.1
东10舍-508,0311.000113.1
东10舍-509,0311.000114.1
东10舍-510,0311.000115.1
东10舍-511,0311.000116.1
东10舍-512,0311.000117.1
东10舍-513,0311.000118.1
东10舍-514,0311.000119.1
东10舍-515,0311.000120.1
东10舍-516,0311.000121.1
东10舍-517,0311.000122.1
东10舍-518,0311.000123.1
东10舍-519,0311.000124.1
东10舍-520,0311.000125.1
东10舍-521,0311.000126.1
东10舍-522,0311.000127.1
东10舍-523,0311.000128.1
东10舍-524,0311.000129.1
东10舍-525,0311.000130.1
东10舍-526,0311.000131.1
东10舍-527,0311.000132.1
东10舍-601,0311.000133.1
东10舍-602,0311.000134.1
东10舍-603,0311.000135.1
东10舍-604,0311.000136.1
东10舍-605,0311.000137.1
东10舍-606,0311.000138.1
东10舍-607,0311.000139.1
东10舍-608,0311.000140.1
东10舍-609,0311.000141.1
东10舍-610,0311.000142.1
东10舍-611,0311.000143.1
东10舍-612,0311.000144.1
东10舍-613,0311.000145.1
东10舍-614,0311.000146.1
东10舍-615,0311.000147.1
东10舍-616,0311.000148.1
东10舍-617,0311.000149.1
东10舍-618,0311.000150.1
东10舍-619,0311.000151.1
东10舍-620,0311.000152.1
东10舍-621,0311.000153.1
东10舍-622,0311.000154.1
东10舍-623,0311.000155.1
东10舍-624,0311.000156.1
东10舍-625,0311.000157.1
东10舍-626,0311.000158.1
东10舍-627,0311.000159.1
东10舍-701,0311.000160.1
东10舍-702,0311.000161.1
东10舍-703,0311.000162.1
东10舍-704,0311.000163.1
东10舍-705,0311.000164.1
东10舍-706,0311.000165.1
东10舍-707,0311.000166.1
东10舍-708,0311.000167.1
东10舍-709,0311.000168.1
东10舍-710,0311.000169.1
东10舍-711,0311.000170.1
东10舍-712,0311.000171.1
东10舍-713,0311.000172.1
东10舍-714,0311.000173.1
东10舍-715,0311.000174.1
东10舍-716,0311.000175.1
东10舍-717,0311.000176.1
东10舍-718,0311.000177.1
东10舍-719,0311.000178.1
东10舍-720,0311.000179.1
东10舍-721,0311.000180.1
东10舍-722,0311.000181.1
东10舍-723,0311.000182.1
东10舍-724,0311.000183.1
东10舍-725,0311.000184.1
东10舍-726,0311.000185.1
东10舍-727,0311.000186.1
东11舍-101,0311.000187.1
东11舍-102,0311.000188.1
东11舍-103,0311.000189.1
东11舍-104,0311.000190.1
东11舍-105,0311.000191.1
东11舍-106,0311.000192.1
东11舍-107,0311.000193.1
东11舍-109,0311.000194.1
东11舍-110,0311.000195.1
东11舍-111,0311.000196.1
东11舍-112,0311.000197.1
东11舍-113,0311.000198.1
东11舍-114,0311.000199.1
东11舍-115,0311.000200.1
东11舍-吹风机,0311.000201.1
东11舍-总表1,0311.000202.1
东11舍-总表2,0311.000203.1
东11舍-201,0311.000204.1
东11舍-202,0311.000205.1
东11舍-203,0311.000206.1
东11舍-204,0311.000207.1
东11舍-205,0311.000208.1
东11舍-206,0311.000209.1
东11舍-207,0311.000210.1
东11舍-209,0311.000211.1
东11舍-210,0311.000212.1
东11舍-211,0311.000213.1
东11舍-212,0311.000214.1
东11舍-213,0311.000215.1
东11舍-214,0311.000216.1
东11舍-215,0311.000217.1
东11舍-301,0311.000218.1
东11舍-302,0311.000219.1
东11舍-303,0311.000220.1
东11舍-304,0311.000221.1
东11舍-305,0311.000222.1
东11舍-306,0311.000223.1
东11舍-307,0311.000224.1
东11舍-309,0311.000225.1
东11舍-310,0311.000226.1
东11舍-311,0311.000227.1
东11舍-312,0311.000228.1
东11舍-313,0311.000229.1
东11舍-314,0311.000230.1
东11舍-315,0311.000231.1
东11舍-401,0311.000232.1
东11舍-402,0311.000233.1
东11舍-403,0311.000234.1
东11舍-404,0311.000235.1
东11舍-405,0311.000236.1
东11舍-406,0311.000237.1
东11舍-407,0311.000238.1
东11舍-409,0311.000239.1
东11舍-410,0311.000240.1
东11舍-411,0311.000241.1
东11舍-412,0311.000242.1
东11舍-413,0311.000243.1
东11舍-414,0311.000244.1
东11舍-415,0311.000245.1
东11舍-501,0311.000246.1
东11舍-502,0311.000247.1
东11舍-503,0311.000248.1
东11舍-504,0311.000249.1
东11舍-505,0311.000250.1
东11舍-506,0311.000251.1
东11舍-507,0311.000252.1
东11舍-509,0311.000253.1
东11舍-510,0311.000254.1
东11舍-511,0311.000255.1
东11舍-512,0311.000256.1
东11舍-513,0311.000257.1
东11舍-514,0311.000258.1
东11舍-515,0311.000259.1
东12舍-101,0311.000260.1
东12舍-102,0311.000261.1
东12舍-103,0311.000262.1
东12舍-104,0311.000263.1
东12舍-105,0311.000264.1
东12舍-106,0311.000265.1
东12舍-107,0311.000266.1
东12舍-108,0311.000267.1
东12舍-109,0311.000268.1
东12舍-110,0311.000269.1
东12舍-111,0311.000270.1
东12舍-112,0311.000271.1
东12舍-113,0311.000272.1
东12舍-114,0311.000273.1
东12舍-115,0311.000274.1
东12舍-116,0311.000275.1
东12舍-117,0311.000276.1
东12舍-118,0311.000277.1
东12舍-119,0311.000278.1
东12舍-121,0311.000279.1
东12舍-122,0311.000280.1
东12舍-无名,0311.000281.1
东12舍-201,0311.000282.1
东12舍-202,0311.000283.1
东12舍-203,0311.000284.1
东12舍-204,0311.000285.1
东12舍-205,0311.000286.1
东12舍-206,0311.000287.1
东12舍-207,0311.000288.1
东12舍-208,0311.000289.1
东12舍-209,0311.000290.1
东12舍-210,0311.000291.1
东12舍-211,0311.000292.1
东12舍-212,0311.000293.1
东12舍-213,0311.000294.1
东12舍-214,0311.000295.1
东12舍-215,0311.000296.1
东12舍-216,0311.000297.1
东12舍-217,0311.000298.1
东12舍-218,0311.000299.1
东12舍-219,0311.000300.1
东12舍-220,0311.000301.1
东12舍-221,0311.000302.1
东12舍-222,0311.000303.1
东12舍-223,0311.000304.1
东12舍-301,0311.000305.1
东12舍-302,0311.000306.1
东12舍-303,0311.000307.1
东12舍-304,0311.000308.1
东12舍-305,0311.000309.1
东12舍-306,0311.000310.1
东12舍-307,0311.000311.1
东12舍-308,0311.000312.1
东12舍-309,0311.000313.1
东12舍-310,0311.000314.1
东12舍-311,0311.000315.1
东12舍-312,0311.000316.1
东12舍-313,0311.000317.1
东12舍-314网络机房,0311.000318.1
东12舍-315,0311.000319.1
东12舍-316,0311.000320.1
东12舍-317,0311.000321.1
东12舍-318,0311.000322.1
东12舍-319,0311.000323.1
东12舍-320,0311.000324.1
东12舍-321,0311.000325.1
东12舍-322,0311.000326.1
东12舍-323,0311.000327.1
东12舍-324,0311.000328.1
东12舍-325,0311.000329.1
东12舍-326,0311.000330.1
东12舍-401,0311.000331.1
东12舍-402,0311.000332.1
东12舍-403,0311.000333.1
东12舍-404,0311.000334.1
东12舍-405,0311.000335.1
东12舍-406,0311.000336.1
东12舍-407,0311.000337.1
东12舍-408,0311.000338.1
东12舍-409,0311.000339.1
东12舍-410,0311.000340.1
东12舍-411,0311.000341.1
东12舍-412,0311.000342.1
东12舍-413,0311.000343.1
东12舍-414,0311.000344.1
东12舍-415,0311.000345.1
东12舍-416,0311.000346.1
东12舍-417,0311.000347.1
东12舍-418,0311.000348.1
东12舍-419,0311.000349.1
东12舍-420,0311.000350.1
东12舍-421,0311.000351.1
东12舍-422,0311.000352.1
东12舍-423,0311.000353.1
东12舍-424,0311.000354.1
东12舍-425,0311.000355.1
东12舍-426,0311.000356.1
东12舍-501,0311.000357.1
东12舍-502,0311.000358.1
东12舍-503,0311.000359.1
东12舍-504,0311.000360.1
东12舍-505,0311.000361.1
东12舍-506,0311.000362.1
东12舍-507,0311.000363.1
东12舍-508,0311.000364.1
东12舍-509,0311.000365.1
东12舍-510,0311.000366.1
东12舍-511,0311.000367.1
东12舍-512,0311.000368.1
东12舍-513,0311.000369.1
东12舍-514,0311.000370.1
东12舍-515,0311.000371.1
东12舍-516,0311.000372.1
东12舍-517,0311.000373.1
东12舍-518,0311.000374.1
东12舍-519,0311.000375.1
东12舍-520,0311.000376.1
东12舍-521,0311.000377.1
东12舍-522,0311.000378.1
东12舍-523,0311.000379.1
东12舍-524,0311.000380.1
东12舍-525,0311.000381.1
东12舍-526,0311.000382.1
东12舍-601,0311.000383.1
东12舍-602,0311.000384.1
东12舍-603,0311.000385.1
东12舍-604,0311.000386.1
东12舍-605,0311.000387.1
东12舍-606,0311.000388.1
东12舍-607,0311.000389.1
东12舍-608,0311.000390.1
东12舍-609,0311.000391.1
东12舍-610,0311.000392.1
东12舍-611,0311.000393.1
东12舍-612,0311.000394.1
东12舍-613,0311.000395.1
东12舍-614,0311.000396.1
东院4-101,0311.001466.1
东院4-102,0311.001467.1
东院4-103,0311.001468.1
东院4-201,0311.001469.1
东院4-202,0311.001470.1
东院4-203,0311.001471.1
东院4-301,0311.001472.1
东院4-302,0311.001473.1
东院4-303,0311.001474.1
东院4-401,0311.001475.1
东院4-402,0311.001476.1
东院4-403,0311.001477.1
东院4-101,0311.001478.1
东院4-102,0311.001479.1
东院4-103,0311.001480.1
东院4-201,0311.001481.1
东院4-202,0311.001482.1
东院4-203,0311.001483.1
东院4-301,0311.001484.1
东院4-302,0311.001485.1
东院4-303,0311.001486.1
东院4-401,0311.001487.1
东院4-402,0311.001488.1
东院4-403,0311.001489.1
东院4-101,0311.001490.1
东院4-102,0311.001491.1
东院4-103,0311.001492.1
东院4-201,0311.001493.1
东院4-202,0311.001494.1
东院4-203,0311.001495.1
东院4-301,0311.001496.1
东院4-302,0311.001497.1
东院4-303,0311.001498.1
东院4-401,0311.001499.1
东院4-402,0311.001500.1
东院4-403,0311.001501.1
东院4-移动,0311.001502.1
东院4-101,0311.001503.1
东院4-102,0311.001504.1
东院4-103,0311.001505.1
东院4-201,0311.001506.1
东院4-202,0311.001507.1
东院4-203,0311.001508.1
东院4-301,0311.001509.1
东院4-302,0311.001510.1
东院4-303,0311.001511.1
东院4-401,0311.001512.1
东院4-402,0311.001513.1
东院4-403,0311.001514.1
东院4-501,0311.001515.1
东院4-502,0311.001516.1
东院4-503,0311.001517.1
东院4-101,0311.001518.1
东院4-102,0311.001519.1
东院4-103,0311.001520.1
东院4-201,0311.001521.1
东院4-202,0311.001522.1
东院4-203,0311.001523.1
东院4-301,0311.001524.1
东院4-302,0311.001525.1
东院4-303,0311.001526.1
东院4-401,0311.001527.1
东院4-402,0311.001528.1
东院4-403,0311.001529.1
东院4-501,0311.001530.1
东院4-502,0311.001531.1
东院4-503,0311.001532.1
东院4-总表,0311.001533.1
东院5舍-103,0311.001534.1
东院5舍-104,0311.001535.1
东院5舍-105,0311.001536.1
东院5舍-201,0311.001537.1
东院5舍-202,0311.001538.1
东院5舍-203,0311.001539.1
东院5舍-204,0311.001540.1
东院5舍-205,0311.001541.1
东院5舍-301,0311.001542.1
东院5舍-302,0311.001543.1
东院5舍-303,0311.001544.1
东院5舍-304,0311.001545.1
东院5舍-305,0311.001546.1
东院5舍-401,0311.001547.1
东院5舍-402,0311.001548.1
东院5舍-403,0311.001549.1
东院5舍-404,0311.001550.1
东院5舍-405,0311.001551.1
东院5舍-移动,0311.001552.1
东院5舍-102,0311.001553.1
东院5舍-103,0311.001554.1
东院5舍-201,0311.001555.1
东院5舍-202,0311.001556.1
东院5舍-203(物流新干线）,0311.001557.1
东院5舍-204,0311.001558.1
东院5舍-205,0311.001559.1
东院5舍-301,0311.001560.1
东院5舍-302,0311.001561.1
东院5舍-303,0311.001562.1
东院5舍-304,0311.001563.1
东院5舍-305,0311.001564.1
东院5舍-401,0311.001565.1
东院5舍-402,0311.001566.1
东院5舍-403,0311.001567.1
东院5舍-404,0311.001568.1
东院5舍-405,0311.001569.1
东院5舍-公用,0311.001570.1
东院5舍-总表,0311.001571.1
西1舍-101,0311.003048.1
西1舍-102值班室,0311.003049.1
西1舍-103,0311.003050.1
西1舍-104,0311.003051.1
西1舍-105,0311.003052.1
西1舍-106值班室,0311.003053.1
西1舍-107,0311.003054.1
西1舍-108,0311.003055.1
西1舍-109,0311.003056.1
西1舍-110,0311.003057.1
西1舍-111,0311.003058.1
西1舍-112,0311.003059.1
西1舍-113,0311.003060.1
西1舍-114,0311.003061.1
西1舍-115,0311.003062.1
西1舍-116,0311.003063.1
西1舍-117,0311.003064.1
西1舍-118,0311.003065.1
西1舍-119,0311.003066.1
西1舍-120,0311.003067.1
西1舍-121,0311.003068.1
西1舍-122,0311.003069.1
西1舍-123,0311.003070.1
西1舍-124,0311.003071.1
西1舍-125,0311.003072.1
西1舍-126,0311.003073.1
西1舍-127,0311.003074.1
西1舍-128,0311.003075.1
西1舍-129,0311.003076.1
西1舍-130,0311.003077.1
西1舍-电信,0311.003078.1
西1舍-未知,0311.003079.1
西1舍-洗衣房,0311.003080.1
西1舍-移动,0311.003081.1
西1舍-总表,0311.003082.1
西1舍-走道,0311.003083.1
西1舍-201,0311.003084.1
西1舍-202,0311.003085.1
西1舍-203,0311.003086.1
西1舍-204,0311.003087.1
西1舍-205,0311.003088.1
西1舍-206,0311.003089.1
西1舍-207,0311.003090.1
西1舍-208,0311.003091.1
西1舍-209,0311.003092.1
西1舍-210,0311.003093.1
西1舍-211,0311.003094.1
西1舍-212,0311.003095.1
西1舍-213,0311.003096.1
西1舍-214,0311.003097.1
西1舍-215,0311.003098.1
西1舍-216,0311.003099.1
西1舍-217,0311.003100.1
西1舍-218,0311.003101.1
西1舍-219,0311.003102.1
西1舍-220,0311.003103.1
西1舍-221,0311.003104.1
西1舍-222,0311.003105.1
西1舍-223,0311.003106.1
西1舍-224,0311.003107.1
西1舍-225,0311.003108.1
西1舍-226,0311.003109.1
西1舍-227,0311.003110.1
西1舍-228,0311.003111.1
西1舍-229,0311.003112.1
西1舍-230,0311.003113.1
西1舍-231,0311.003114.1
西1舍-232,0311.003115.1
西1舍-233,0311.003116.1
西1舍-洗衣房,0311.003117.1
西1舍-301,0311.003118.1
西1舍-302,0311.003119.1
西1舍-303,0311.003120.1
西1舍-304,0311.003121.1
西1舍-305,0311.003122.1
西1舍-306,0311.003123.1
西1舍-307,0311.003124.1
西1舍-308,0311.003125.1
西1舍-309,0311.003126.1
西1舍-310,0311.003127.1
西1舍-311,0311.003128.1
西1舍-312,0311.003129.1
西1舍-313,0311.003130.1
西1舍-314,0311.003131.1
西1舍-315,0311.003132.1
西1舍-316,0311.003133.1
西1舍-317,0311.003134.1
西1舍-318,0311.003135.1
西1舍-319,0311.003136.1
西1舍-320,0311.003137.1
西1舍-321,0311.003138.1
西1舍-322,0311.003139.1
西1舍-323,0311.003140.1
西1舍-324,0311.003141.1
西1舍-325,0311.003142.1
西1舍-326,0311.003143.1
西1舍-327,0311.003144.1
西1舍-328,0311.003145.1
西1舍-329,0311.003146.1
西1舍-330,0311.003147.1
西1舍-331,0311.003148.1
西1舍-332,0311.003149.1
西1舍-333,0311.003150.1
西1舍-洗衣房,0311.003151.1
西1舍-401,0311.003152.1
西1舍-402,0311.003153.1
西1舍-403,0311.003154.1
西1舍-404,0311.003155.1
西1舍-405,0311.003156.1
西1舍-406,0311.003157.1
西1舍-407,0311.003158.1
西1舍-408,0311.003159.1
西1舍-409,0311.003160.1
西1舍-410,0311.003161.1
西1舍-411,0311.003162.1
西1舍-412,0311.003163.1
西1舍-413,0311.003164.1
西1舍-414,0311.003165.1
西1舍-415,0311.003166.1
西1舍-416,0311.003167.1
西1舍-417,0311.003168.1
西1舍-418,0311.003169.1
西1舍-419,0311.003170.1
西1舍-420,0311.003171.1
西1舍-421,0311.003172.1
西1舍-422,0311.003173.1
西1舍-423,0311.003174.1
西1舍-424,0311.003175.1
西1舍-425,0311.003176.1
西1舍-426,0311.003177.1
西1舍-427,0311.003178.1
西1舍-428,0311.003179.1
西1舍-429,0311.003180.1
